Url,Title,MRP,Price,Shipping,Seller,Promo,Description,Highlight1,Highlight2,Highlight3,Highlight4,Highlight5,Image1,Image2,Image3,Image4,Image5,Category1,Category2,Category3,Category4,Category5,
"https://www.flipkart.com/royal-son-rs0019av-aviator-sunglasses/p/itmeh2d5emt3wajh?pid=SGLEH2D5WVGDWWAP&srno=s_1_1&otracker=search&lid=LSTSGLEH2D5WVGDWWAPDA5XV5&qH=e50b4965b04b8764","Royal Son RS0019AV Aviator Sunglasses  (Black)","₹1,499","₹359","NA","ROYALSON","Special PriceExtra 10% Off on Fashion & LifestyleT&C","Aviator Sunglasses: Aviator Sunglasses adds charm to your personality with its appealing excellence Aviator style. Aviator Sunglasses for both men and women with best style and latest trends. Its Mirrored feature give a cool, vintage and fashionable look with UV protected. This Aviator Sunglasses is fit for every type of face. Aviator Sunglasses Provide your eyes complete protection and improve visual quality so it is useful during driving, biking and other outing activities. Aviator Sunglasses is also called Pilot Shape Sunglasses. Cat eye sunglasses: Royal Son know your needs of sunglasses to be look great and Alamode too, so we stock a wide range of designer and Cool cat eye sunglasses for women�s and girls in styles that we think you�ll love. Royal Son Cat eye sunglasses are in new and Popular style and also have different type of shades that makes your look younger and feel like you just got styled by a true professional.Cat Eye Sunglasses variations are all about bold, classy and getting that Instagram selfie-ready look. Most of Girls and Women like to wear Cat eye Sunglasses in Kitty Party, Night Out Party etc. Round Sunglasses :Royal Son Round sunglasses are a must-have accessory a vintage, unique and Cool Sunglasses piece that any stylish men or women can use to bring extra points to their outfit. A statement of a young soul, round Shape one of the most popular Sunglasses style in the world. Royal Son Round sunglasses have an innovative and masculine shape. Wayfarer Sunglasses : One of the Wayfarer Sunglasses style are inspired by Royal Son Brand bring together classic shapes with modern touches for a line of frames that every fashionista will have their eye on. Wayfarer Sunglasses for both Men and Women with give a Classic and cool look. Wayfarer Sunglasses have difference feature of Lens like Mirrored ,UV Protected, Gradient and Polarized. So it�s a best Wayfarer sunglasses for your style statement.","Frame Size: M (S: 45-54mm, M: 55-57mm, L: 58+mm)","Lens Color: Black","Purpose: Style, Eye Protection","Purpose: Style, Eye Protection","Frame Color: Golden","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/w/a/p/rs0019av-royal-son-m-original-imae9cgtb6hzzjgf.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/w/a/p/rs0019av-royal-son-m-original-imae9cgusgh9zbbr.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j0zlevk0/sunglass/5/r/c/m-what3920-royal-son-original-imae9cgmtzyzu2yu.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/w/a/p/rs0019av-royal-son-m-original-imae9cgu5ttgghfx.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/w/a/p/rs0019av-royal-son-m-original-imae9cguqpsvufnn.jpeg?q=70");","Sunglasses","Royal Son Sunglasses","Royal Son RS0019AV Aviator Sunglasses (Black)","NA","NA",
"https://www.flipkart.com/royal-son-what4310-wayfarer-sunglasses/p/itmetuc8s3kebjww?pid=SGLETUC8F46AKVHW&srno=s_1_2&otracker=search&lid=LSTSGLETUC8F46AKVHWB92O49&qH=e50b4965b04b8764","Royal Son WHAT4310 Wayfarer Sunglasses  (Blue)","₹1,299","₹359","NA","ROYALSON","Special PriceExtra 10% Off on Fashion & LifestyleT&C","High on Style, this Wayfarer Sunglasses from the Royal Son comes in a Stylish Black Color Frame. An Eclectic Mixture of Fashion and Wear ability, it include Mirrored Blue Lens with polycarbonate lens are UV-protected and Wayfarer Sunglasses for Women gives a fabulous Look, remove glare and improve visual quality of the picture. Mirrored Blue Lens Wayfarer Sunglasses for Men gives a great look with all kinds of outfits. Let this season see you stepping out in style flaunting sexy Wayfarer sunglasses. This is comfortable to wear and highly durable, rough and tough Plastic frame. Wayfarer Sunglasses : One of the Wayfarer Sunglasses style are inspired by Royal Son Brand bring together classic shapes with modern touches for a line of frames that every fashionista will have their eye on. Wayfarer Sunglasses for both Men and Women with give a Classic and cool look. Wayfarer Sunglasses have difference feature of Lens like Mirrored ,UV Protected, Gradient and Polarized. So it's a best Wayfarer sunglasses for your style statement. Size: Medium (Eye Width: 51 MM; Nose Bridge: 13 MM; Temple Length: 130 MM )","Frame Size: M (S: 45-49mm, M: 50-53mm, L: 54+mm)","Lens Color: Blue","Purpose: Biking, Eye Protection, Running, Style","Purpose: Biking, Eye Protection, Running, Style","Frame Color: Black","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2hw58w0/sunglass/v/h/w/m-what4310-royal-son-original-imaetu9rgaahf4xh.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2hw58w0/sunglass/v/h/w/m-what4310-royal-son-original-imaetu9rhwf53hhh.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2hw58w0/sunglass/h/g/3/m-what4320-royal-son-original-imaetu9rphgvguq2.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2hw58w0/sunglass/v/h/w/m-what4310-royal-son-original-imaetu9rt3mnesvz.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2hw58w0/sunglass/v/h/w/m-what4310-royal-son-original-imaetu9rkzms9r3j.jpeg?q=70");","Sunglasses","Royal Son Sunglasses","Royal Son WHAT4310 Wayfarer Sunglasses (Blue)","NA","NA",
"https://www.flipkart.com/royal-son-rs0010av-aviator-sunglasses/p/itmed3yh4tvzybuj?pid=SGLED3YHBW55URKW&srno=s_1_3&otracker=search&lid=LSTSGLED3YHBW55URKWOVQPUY&qH=e50b4965b04b8764","Royal Son RS0010AV Aviator Sunglasses  (Blue)","₹1,499","₹359","NA","ROYALSON","Special PriceExtra 10% Off on Fashion & LifestyleT&C","Aviator Sunglasses: Aviator Sunglasses adds charm to your personality with its appealing excellence Aviator style. Aviator Sunglasses for both men and women with best style and latest trends. Its Mirrored feature give a cool, vintage and fashionable look with UV protected. This Aviator Sunglasses is fit for every type of face. Aviator Sunglasses Provide your eyes complete protection and improve visual quality so it is useful during driving, biking and other outing activities. Aviator Sunglasses is also called Pilot Shape Sunglasses. Cat eye sunglasses: Royal Son know your needs of sunglasses to be look great and Alamode too, so we stock a wide range of designer and Cool cat eye sunglasses for women�s and girls in styles that we think you�ll love. Royal Son Cat eye sunglasses are in new and Popular style and also have different type of shades that makes your look younger and feel like you just got styled by a true professional.Cat Eye Sunglasses variations are all about bold, classy and getting that Instagram selfie-ready look. Most of Girls and Women like to wear Cat eye Sunglasses in Kitty Party, Night Out Party etc. Round Sunglasses :Royal Son Round sunglasses are a must-have accessory a vintage, unique and Cool Sunglasses piece that any stylish men or women can use to bring extra points to their outfit. A statement of a young soul, round Shape one of the most popular Sunglasses style in the world. Royal Son Round sunglasses have an innovative and masculine shape. Wayfarer Sunglasses : One of the Wayfarer Sunglasses style are inspired by Royal Son Brand bring together classic shapes with modern touches for a line of frames that every fashionista will have their eye on. Wayfarer Sunglasses for both Men and Women with give a Classic and cool look. Wayfarer Sunglasses have difference feature of Lens like Mirrored ,UV Protected, Gradient and Polarized. So it�s a best Wayfarer sunglasses for your style statement.","Frame Size: M (S: 45-54mm, M: 55-57mm, L: 58+mm)","Lens Color: Blue","Purpose: Eye Protection, Style","Purpose: Eye Protection, Style","Frame Color: Black","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/r/k/w/rs0010av-royal-son-m-original-imaed3wb3eekdypw.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/r/k/w/rs0010av-royal-son-m-original-imaed3wbgn7xxznt.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/s/n/z/rs005cm-royal-son-m-original-imaeaw3ftxkmrugg.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/r/k/w/rs0010av-royal-son-m-original-imaed3wbanwkmswu.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/r/k/w/rs0010av-royal-son-m-original-imaed3wbjs2fvgqn.jpeg?q=70");","Sunglasses","Royal Son Sunglasses","Royal Son RS0010AV Aviator Sunglasses (Blue)","NA","NA",
"https://www.flipkart.com/royal-son-rs005cm-round-sunglasses/p/itmed3yh2sxguwpc?pid=SGLED3YHCEBJFSNZ&srno=s_1_4&otracker=search&lid=LSTSGLED3YHCEBJFSNZDXG6PL&qH=e50b4965b04b8764","Royal Son RS005CM Round Sunglasses  (Blue)","₹1,999","₹499","NA","ROYALSON","Bank OfferAdditional 10% Cashback* with Citi Credit and Debit CardsT&C","Aviator Sunglasses: Aviator Sunglasses adds charm to your personality with its appealing excellence Aviator style. Aviator Sunglasses for both men and women with best style and latest trends. Its Mirrored feature give a cool, vintage and fashionable look with UV protected. This Aviator Sunglasses is fit for every type of face. Aviator Sunglasses Provide your eyes complete protection and improve visual quality so it is useful during driving, biking and other outing activities. Aviator Sunglasses is also called Pilot Shape Sunglasses. Cat eye sunglasses: Royal Son know your needs of sunglasses to be look great and Alamode too, so we stock a wide range of designer and Cool cat eye sunglasses for women�s and girls in styles that we think you�ll love. Royal Son Cat eye sunglasses are in new and Popular style and also have different type of shades that makes your look younger and feel like you just got styled by a true professional.Cat Eye Sunglasses variations are all about bold, classy and getting that Instagram selfie-ready look. Most of Girls and Women like to wear Cat eye Sunglasses in Kitty Party, Night Out Party etc. Round Sunglasses :Royal Son Round sunglasses are a must-have accessory a vintage, unique and Cool Sunglasses piece that any stylish men or women can use to bring extra points to their outfit. A statement of a young soul, round Shape one of the most popular Sunglasses style in the world. Royal Son Round sunglasses have an innovative and masculine shape. Wayfarer Sunglasses : One of the Wayfarer Sunglasses style are inspired by Royal Son Brand bring together classic shapes with modern touches for a line of frames that every fashionista will have their eye on. Wayfarer Sunglasses for both Men and Women with give a Classic and cool look. Wayfarer Sunglasses have difference feature of Lens like Mirrored ,UV Protected, Gradient and Polarized. So it�s a best Wayfarer sunglasses for your style statement.","Frame Size: M (S: 40-48mm, M: 49-54mm, L: 55+mm)","Lens Color: Blue","Purpose: Eye Protection, Style","Purpose: Eye Protection, Style","Frame Color: Golden","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/s/n/z/rs005cm-royal-son-m-original-imaed3wbcytjybtz.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/s/n/z/rs005cm-royal-son-m-original-imaed3wb4khuxges.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/s/n/z/rs005cm-royal-son-m-original-imaeaw3ftxkmrugg.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/s/n/z/rs005cm-royal-son-m-original-imaed3wb6gjyeene.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/s/n/z/rs005cm-royal-son-m-original-imaed3wbpzg5wmkg.jpeg?q=70");","Sunglasses","Royal Son Sunglasses","Royal Son RS005CM Round Sunglasses (Blue)","NA","NA",
"https://www.flipkart.com/royal-son-rs006av-aviator-sunglasses/p/itmed3yh8yw6hjyg?pid=SGLED3YH6AQQFTJT&srno=s_1_5&otracker=search&lid=LSTSGLED3YH6AQQFTJTD9JARU&qH=e50b4965b04b8764","Royal Son RS006AV Aviator Sunglasses  (Black)","₹1,499","₹359","NA","ROYALSON","Special PriceExtra 10% Off on Fashion & LifestyleT&C","Aviator Sunglasses: Aviator Sunglasses adds charm to your personality with its appealing excellence Aviator style. Aviator Sunglasses for both men and women with best style and latest trends. Its Mirrored feature give a cool, vintage and fashionable look with UV protected. This Aviator Sunglasses is fit for every type of face. Aviator Sunglasses Provide your eyes complete protection and improve visual quality so it is useful during driving, biking and other outing activities. Aviator Sunglasses is also called Pilot Shape Sunglasses. Cat eye sunglasses: Royal Son know your needs of sunglasses to be look great and Alamode too, so we stock a wide range of designer and Cool cat eye sunglasses for women�s and girls in styles that we think you�ll love. Royal Son Cat eye sunglasses are in new and Popular style and also have different type of shades that makes your look younger and feel like you just got styled by a true professional.Cat Eye Sunglasses variations are all about bold, classy and getting that Instagram selfie-ready look. Most of Girls and Women like to wear Cat eye Sunglasses in Kitty Party, Night Out Party etc. Round Sunglasses :Royal Son Round sunglasses are a must-have accessory a vintage, unique and Cool Sunglasses piece that any stylish men or women can use to bring extra points to their outfit. A statement of a young soul, round Shape one of the most popular Sunglasses style in the world. Royal Son Round sunglasses have an innovative and masculine shape. Wayfarer Sunglasses : One of the Wayfarer Sunglasses style are inspired by Royal Son Brand bring together classic shapes with modern touches for a line of frames that every fashionista will have their eye on. Wayfarer Sunglasses for both Men and Women with give a Classic and cool look. Wayfarer Sunglasses have difference feature of Lens like Mirrored ,UV Protected, Gradient and Polarized. So it�s a best Wayfarer sunglasses for your style statement.","Frame Size: M (S: 45-54mm, M: 55-57mm, L: 58+mm)","Lens Color: Black","Purpose: Eye Protection, Style","Purpose: Eye Protection, Style","Frame Color: Black","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/t/j/t/rs006av-royal-son-m-original-imaed3wbyjtkf4p9.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/t/j/t/rs006av-royal-son-m-original-imaed3wb5hrynv4g.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/s/n/z/rs005cm-royal-son-m-original-imaeaw3ftxkmrugg.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/t/j/t/rs006av-royal-son-m-original-imaed3wbaswzca7z.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/t/j/t/rs006av-royal-son-m-original-imaed3wb85upqyhf.jpeg?q=70");","Sunglasses","Royal Son Sunglasses","Royal Son RS006AV Aviator Sunglasses (Black)","NA","NA",
"https://www.flipkart.com/royal-son-rs0029av-aviator-sunglasses/p/itmeqhveahkqkgvq?pid=SGLEQHVEKYZ8FKV8&srno=s_1_6&otracker=search&lid=LSTSGLEQHVEKYZ8FKV8YGDVDK&qH=e50b4965b04b8764","Royal Son RS0029AV Aviator Sunglasses  (Green)","₹1,299","₹359","NA","ROYALSON","Special PriceExtra 10% Off on Fashion & LifestyleT&C","Aviator Sunglasses: Aviator Sunglasses adds charm to your personality with its appealing excellence Aviator style. Aviator Sunglasses for both men and women with best style and latest trends. Its Mirrored feature give a cool, vintage and fashionable look with UV protected. This Aviator Sunglasses is fit for every type of face. Aviator Sunglasses Provide your eyes complete protection and improve visual quality so it is useful during driving, biking and other outing activities. Aviator Sunglasses is also called Pilot Shape Sunglasses. Cat eye sunglasses: Royal Son know your needs of sunglasses to be look great and Alamode too, so we stock a wide range of designer and Cool cat eye sunglasses for women�s and girls in styles that we think you�ll love. Royal Son Cat eye sunglasses are in new and Popular style and also have different type of shades that makes your look younger and feel like you just got styled by a true professional.Cat Eye Sunglasses variations are all about bold, classy and getting that Instagram selfie-ready look. Most of Girls and Women like to wear Cat eye Sunglasses in Kitty Party, Night Out Party etc. Round Sunglasses :Royal Son Round sunglasses are a must-have accessory a vintage, unique and Cool Sunglasses piece that any stylish men or women can use to bring extra points to their outfit. A statement of a young soul, round Shape one of the most popular Sunglasses style in the world. Royal Son Round sunglasses have an innovative and masculine shape. Wayfarer Sunglasses : One of the Wayfarer Sunglasses style are inspired by Royal Son Brand bring together classic shapes with modern touches for a line of frames that every fashionista will have their eye on. Wayfarer Sunglasses for both Men and Women with give a Classic and cool look. Wayfarer Sunglasses have difference feature of Lens like Mirrored ,UV Protected, Gradient and Polarized. So it�s a best Wayfarer sunglasses for your style statement.","Frame Size: M (S: 45-54mm, M: 55-57mm, L: 58+mm)","Lens Color: Green","Purpose: Biking, Driving, Eye Protection, Style","Purpose: Biking, Driving, Eye Protection, Style","Frame Color: Silver","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/k/v/8/m-rs0029av-royal-son-original-imaeqnvzvgqhhg6h.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/k/v/8/m-rs0029av-royal-son-original-imaeqnvmyvvzjcsr.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j3kh18w0/sunglass/2/c/f/rs006wf-m-royal-son-original-imaez92su3z3g8rs.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/k/v/8/m-rs0029av-royal-son-original-imaeqnvnxhuzhc6z.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/k/v/8/m-rs0029av-royal-son-original-imaeqnvzmhhtwz4y.jpeg?q=70");","Sunglasses","Royal Son Sunglasses","Royal Son RS0029AV Aviator Sunglasses (Green)","NA","NA",
"https://www.flipkart.com/laurels-ls-ryl-iv-040606-oval-sunglasses/p/itmetrgqzdhhhfuh?pid=SGLETRGQUHAK8HFK&srno=s_1_11&otracker=search&lid=LSTSGLETRGQUHAK8HFKQ2YSUV&qH=e50b4965b04b8764","Laurels LS-RYL-IV-040606 Oval Sunglasses  (Green)","₹1,499","₹269","NA","FineLineRetails","Special PriceExtra 10% Off on Fashion & LifestyleT&C","Laurels is one of the India's largest selling E-retail fashion accessory brand. The brand was launched in the Year 2011 and is now owned by FINE LINE RETAILS PVT LTD. Laurels being started as a wristwatch brand, launched its leather accessories product range in the Year 2013. Laurels products are now proudly owned by over 3 million customers in India and many more across the globe. We proudly invite you to be a part of this growing happy family. We present to you Laurels Avenger UV Protected Aviator Unisex Sunglasses - Green Lens - LS-Avg-040202!!.This gloriously designed sunglass enhances your look and protects your eyes from harmful ultraviolet rays. It is skin-friendly and comfortable to wear. Laurels sunglasses are fabricated as per international designs and quality standards. For protecting your eyes from harmful UV rays and giving you an unforgettable charm, Laurels Sunglasses are best suited. Laurels as a brand has always been restless like the youth it caters to. Move On to be innovative and creative. The brand delivers special quality accessories for people of all ages and gender. Sunglass range from Laurels is manufactured using advanced technology. You can chose your favourite style and colour from profuse array of exquisite Laurels sunglasses. Disclamer: THE COLOR MIGHT SLIGHTLY VARY FROM THE IMAGE BECAUSED OF LIGHTING EFFECTS. The product comes with 6 months warranty against manufacturing defects. In order to claim warranty on your LAURELS' product kindly write to us cservices@laurelswatches.com. PRODUCT DETAILS: Laurels: A Perfect Blend of Highly Durable Modern Day Material Styled With Pure Craftsmanship and Trust of Million of Customers :: Full Green lens with Mattish Black colored frame :: Size: Medium:: Lens Type: Gradient :: 100% UV protection :: Eye Width: 55 MM, Nose Bridge: 18 MM, Temple Length: 135 MM","Frame Size: Medium (S: 45-53mm, M: 54-59mm, L: 60+mm)","Lens Color: Green","Purpose: Style","Purpose: Style","Frame Color: Golden","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2f19jk0/sunglass/h/f/k/medium-ls-ryl-iv-040606-laurels-original-imaetqzfew5hx5hy.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2f19jk0/sunglass/h/f/k/medium-ls-ryl-iv-040606-laurels-original-imaetqzf7zkpj3sz.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2f19jk0/sunglass/h/f/k/medium-ls-ryl-iv-040606-laurels-original-imaetqzffgqx7wyf.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2f19jk0/sunglass/h/f/k/medium-ls-ryl-iv-040606-laurels-original-imaetqzfp93kjsmk.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j2f19jk0/sunglass/h/f/k/medium-ls-ryl-iv-040606-laurels-original-imaetqzfq6yhuhfh.jpeg?q=70");","Sunglasses","Laurels Sunglasses","Laurels LS-RYL-IV-040606 Oval Sunglasses (Green)","NA","NA",
"https://www.flipkart.com/royal-county-berkshire-polo-club-pw-1-wayfarer-sunglasses/p/itmee5w2n92memzh?pid=SGLEE5W2MBPVJFVA&srno=s_1_12&otracker=search&lid=LSTSGLEE5W2MBPVJFVAVTYU96&qH=e50b4965b04b8764","Royal County Of Berkshire Polo Club PW-1 Wayfarer Sunglasses  (Brown)","₹599","₹224","NA","Sky-Ways","Special PriceExtra 10% Off on Fashion & LifestyleT&C","Looking to add something trendy to your accessory collection, then pick these sunglasses from the House of Royal County of Berkshire Polo Club. The stylishly designed Eyewear will surely impress urban men & women a like. You'll certainly ditch your old sunglasses as you will love your. Actual color may vary as per given specification on the website.","Frame Size: M (S: 45-49mm, M: 50-53mm, L: 54+mm)","Lens Color: Brown","Purpose: Eye Protection, Style","Purpose: Eye Protection, Style","Frame Color: Brown","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/k/5/k/pcw-brn-royal-county-of-berkshire-polo-club-m-original-imaee4r2enhkfd2x.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/k/5/k/pcw-brn-royal-county-of-berkshire-polo-club-m-original-imaee4r2yptr5xst.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/k/5/k/pcw-brn-royal-county-of-berkshire-polo-club-m-original-imaee4r2zfg3rcpf.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/k/5/k/pcw-brn-royal-county-of-berkshire-polo-club-m-original-imaee4r2m2fghufg.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/p/z/q/poc-ylw-royal-county-of-berkshire-polo-club-m-original-imaee4r2efbzrpbh.jpeg?q=70");","Sunglasses","Royal County Of Berkshire Polo Club Sunglasses","Royal County Of Berkshire Polo Club PW-1 Wayfarer Sunglasses (Brown)","NA","NA",
"https://www.flipkart.com/royal-son-rs0012av-aviator-sunglasses/p/itmegukkmn8jdnzg?pid=SGLEGUKK924GFXBT&srno=s_1_13&otracker=search&lid=LSTSGLEGUKK924GFXBT3MB0QR&qH=e50b4965b04b8764","Royal Son RS0012AV Aviator Sunglasses  (Blue)","₹1,499","₹359","NA","ROYALSON","Special PriceExtra 10% Off on Fashion & LifestyleT&C","Aviator Sunglasses: Aviator Sunglasses adds charm to your personality with its appealing excellence Aviator style. Aviator Sunglasses for both men and women with best style and latest trends. Its Mirrored feature give a cool, vintage and fashionable look with UV protected. This Aviator Sunglasses is fit for every type of face. Aviator Sunglasses Provide your eyes complete protection and improve visual quality so it is useful during driving, biking and other outing activities. Aviator Sunglasses is also called Pilot Shape Sunglasses. Cat eye sunglasses: Royal Son know your needs of sunglasses to be look great and Alamode too, so we stock a wide range of designer and Cool cat eye sunglasses for women�s and girls in styles that we think you�ll love. Royal Son Cat eye sunglasses are in new and Popular style and also have different type of shades that makes your look younger and feel like you just got styled by a true professional.Cat Eye Sunglasses variations are all about bold, classy and getting that Instagram selfie-ready look. Most of Girls and Women like to wear Cat eye Sunglasses in Kitty Party, Night Out Party etc. Round Sunglasses :Royal Son Round sunglasses are a must-have accessory a vintage, unique and Cool Sunglasses piece that any stylish men or women can use to bring extra points to their outfit. A statement of a young soul, round Shape one of the most popular Sunglasses style in the world. Royal Son Round sunglasses have an innovative and masculine shape. Wayfarer Sunglasses : One of the Wayfarer Sunglasses style are inspired by Royal Son Brand bring together classic shapes with modern touches for a line of frames that every fashionista will have their eye on. Wayfarer Sunglasses for both Men and Women with give a Classic and cool look. Wayfarer Sunglasses have difference feature of Lens like Mirrored ,UV Protected, Gradient and Polarized. So it�s a best Wayfarer sunglasses for your style statement.","Frame Size: M (S: 45-54mm, M: 55-57mm, L: 58+mm)","Lens Color: Blue","Purpose: Eye Protection, Style","Purpose: Eye Protection, Style","Frame Color: Silver","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/x/b/t/rs0012av-royal-son-m-original-imaeguexzkhghqyf.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/x/b/t/rs0012av-royal-son-m-original-imaegueygngfz4aj.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j0zlevk0/sunglass/5/r/c/m-what3920-royal-son-original-imae9cgmtzyzu2yu.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/x/b/t/rs0012av-royal-son-m-original-imaegueyu7dzukuz.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/x/b/t/rs0012av-royal-son-m-original-imaegueyuff9p3ta.jpeg?q=70");","Sunglasses","Royal Son Sunglasses","Royal Son RS0012AV Aviator Sunglasses (Blue)","NA","NA",
"https://www.flipkart.com/royal-son-rs001av-aviator-sunglasses/p/itme9cnyg5fff4wq?pid=SGLE9CNYSZ2AGGSP&srno=s_1_14&otracker=search&lid=LSTSGLE9CNYSZ2AGGSP77GDDF&qH=e50b4965b04b8764","Royal Son RS001AV Aviator Sunglasses  (Blue)","₹1,499","₹399","NA","ROYALSON","Bank OfferAdditional 10% Cashback* with Citi Credit and Debit CardsT&C","Aviator Sunglasses: Aviator Sunglasses adds charm to your personality with its appealing excellence Aviator style. Aviator Sunglasses for both men and women with best style and latest trends. Its Mirrored feature give a cool, vintage and fashionable look with UV protected. This Aviator Sunglasses is fit for every type of face. Aviator Sunglasses Provide your eyes complete protection and improve visual quality so it is useful during driving, biking and other outing activities. Aviator Sunglasses is also called Pilot Shape Sunglasses. Cat eye sunglasses: Royal Son know your needs of sunglasses to be look great and Alamode too, so we stock a wide range of designer and Cool cat eye sunglasses for women�s and girls in styles that we think you�ll love. Royal Son Cat eye sunglasses are in new and Popular style and also have different type of shades that makes your look younger and feel like you just got styled by a true professional.Cat Eye Sunglasses variations are all about bold, classy and getting that Instagram selfie-ready look. Most of Girls and Women like to wear Cat eye Sunglasses in Kitty Party, Night Out Party etc. Round Sunglasses :Royal Son Round sunglasses are a must-have accessory a vintage, unique and Cool Sunglasses piece that any stylish men or women can use to bring extra points to their outfit. A statement of a young soul, round Shape one of the most popular Sunglasses style in the world. Royal Son Round sunglasses have an innovative and masculine shape. Wayfarer Sunglasses : One of the Wayfarer Sunglasses style are inspired by Royal Son Brand bring together classic shapes with modern touches for a line of frames that every fashionista will have their eye on. Wayfarer Sunglasses for both Men and Women with give a Classic and cool look. Wayfarer Sunglasses have difference feature of Lens like Mirrored ,UV Protected, Gradient and Polarized. So it�s a best Wayfarer sunglasses for your style statement.","Frame Size: M (S: 45-54mm, M: 55-57mm, L: 58+mm)","Lens Color: Blue","Purpose: Eye Protection, Style","Purpose: Eye Protection, Style","Frame Color: Golden","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/g/s/p/rs001av-royal-son-m-original-imae9cgfnyqexazf.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/g/s/p/rs001av-royal-son-m-original-imae9cg2ur9rkjwz.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/j0zlevk0/sunglass/5/r/c/m-what3920-royal-son-original-imae9cgmtzyzu2yu.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/g/s/p/rs001av-royal-son-m-original-imae9cgmfdwtxeyy.jpeg?q=70");","background-image: url("https://rukminim1.flixcart.com/image/128/128/sunglass/g/s/p/rs001av-royal-son-m-original-imae9cgndgffhnt6.jpeg?q=70");","Sunglasses","Royal Son Sunglasses","Royal Son RS001AV Aviator Sunglasses (Blue)","NA","NA",
