Url,Title,MRP,Price,Shipping,Seller,Promo,Description,Highlight1,Highlight2,Highlight3,Highlight4,Highlight5,Image1,Image2,Image3,Image4,Image5,Category1,Category2,Category3,Category4,Category5,
"https://www.amazon.in/Huggies-Wonder-Pants-Large-Diapers/dp/B01HNV7ELG/ref=sr_1_11/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-11","Huggies Wonder Pants Large Size Diapers (50 Count)","699.00","524.00","FREE Delivery","Cloudtail India","NA","Size:Large  |  Unit Count:50Choosing the right diaper is one of the most important factors for your baby’s comfort. Introducing New Huggies Wonder-Pants designed to keep your baby dry & comfortable. Its super stretchy elastic adapts to the baby’s waist size to give a gentle, comfortable fit. And it provides up to 12 hours absorption for uninterrupted play and sleep time for your baby. So what are you waiting for? Give your baby unbeatable comfort and dryness with Huggies Wonder-Pants - Available in different sizes from Small to XXL to suit your baby.","Super Stretchy elastic adapts to the baby's waist to give a comfortable fit","Quick absorption to soak wetness instantly keeping your baby dry up to 12 hours","Lighter & slimmer absorbent pad for a more active baby","Cloth like air fresh cover allows free flow of air to keep your baby's skin dry","Double leak guard prevents leakage along the sides","http://ecx.images-amazon.com/images/I/51TctG9pGEL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51US2D2Kb6L._UL1500_.jpg","http://ecx.images-amazon.com/images/I/512MzYaV-kL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51ONayd0QRL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51XQZOjQpeL._UL1500_.jpg","Baby","Diapering & Nappy Changing","Diapers","Diaper Pants","NA",
"https://www.amazon.in/Tata-Salt-1kg/dp/B01HBF5WBI/ref=sr_1_12/259-3075064-5659152?m=AT95IG9ONZD7S&ie=UTF8&qid=1498600301&sr=1-12","Tata Salt, 1kg","NA","15.00","NA","Cloudtail India","NA","NA","Vacuum evaporated iodised salt","Iodine helps in mental development of children and prevents iodine deficiency disorders in adults","NA","NA","NA","http://ecx.images-amazon.com/images/I/51rya9i-ufL._UL1500_SY50_UL1500_.jpg","http://ecx.images-amazon.com/images/I/51etfjuUPmL._UL1500_SY50_UL1500_.jpg","http://ecx.images-amazon.com/images/I/410XNSjew4L._UL1500_SY50_UL1500_.jpg","http://ecx.images-amazon.com/images/I/51SCyFo-dYL._UL1500_SY50_UL1500_.jpg","http://ecx.images-amazon.com/images/I/51IxX4DaRjL._UL1500_SY50_UL1500_.jpg","NA","NA","NA","NA","NA",
"https://www.amazon.in/Philips-Trimmer-Cordless-Corded-QT4011/dp/B00JJIDBIC/ref=sr_1_13/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-13","Philips Beard Trimmer Cordless and Corded for Men QT4011/15","2,395.00","1,949.00","FREE Delivery","Cloudtail India","NA","When you want to look your very best, Philips has the right grooming solution for you. Philips combines technology with design & the trimmers last up to 4 x longer vs. ordinary trimmers . The Philips beard trimmer delivers an effortless, even result time after time. Self-sharpening blades are long lasting and stay as sharp as on day one , while rounded tips and combs are gentle on your skin preventing irritation.","Long lasting performance due to DuraPower technology","Up to 90 minutes of cordless power after 1 hour of charging","Skin-friendly rounded tips for smooth trimming","20 lock-in length settings, 0.5 - 10mm with 0.5mm precision","Self-sharpening titanium blades","http://ecx.images-amazon.com/images/I/41A0xtOLHiL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/41n5ZrMKEqL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51Zf7WIkvOL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/4176EZQwPfL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51lmPoYRgiL._UL1500_.jpg","Health & Personal Care","Personal Care","Shaving & Hair Removal","Trimmers & Clippers","Beard Trimmers",
"https://www.amazon.in/Indulekha-Bhringa-Hair-Oil-100/dp/B00S850C5C/ref=sr_1_14/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-14","Indulekha Bhringa Hair Oil 100 ml","432.00","367.00","FREE Delivery","Cloudtail India","NA","Style name:Selfie BottleIndulekha Bringha Oil is an Ayurvedic proprietary medicine recommended for the regulation of hair and scalp conditions like hairfall, dandruff etc. The excellent action of Indulekha Bringha oil is due to the actions of its ingredients and the special manufacturing procedure of the base oil.During the production of Indulekha Bringha Oil, the Swethakutaja leaves are dipped in pure coconut milk oil (prepared by cold process technology). This prolonged blending process helps to extract the entire medicinal quality of the leaves and thus makes it an effective ingredient of Indulekha Bringha Oil.Active ingredients along with the base oil create an excellent combination that is extremely beneficial for hair.SvethakutajaIt has anti-inflammatory and anti-dandruff properties. Also known for its antimicrobial properties and hence used for all types of psoriasis (skin disorder) and dandruffAloe veraAloe vera contains enzymes which repairs dead skin cells on the scalp. It promotes hair growth, prevents itching on the scalp, reduces dandruff and conditions your hair. it rejuvenates the hair with its own nutrients, giving it more elasticity and preventing breakageNeemProvides anti-protozoal, antioxidant, anti-inflammatory and antibacterial properties. Neem helps to treat these conditions of hair and cleanse the scalp for healthy hair growthBringharajHelps to improve hair growth and colour. Its extracts rejuvenates hair keeping the hair lustrous, dark and healthy. It also helps to nurture and condition hairAmlaRichest source of Vitamin C & antioxidants. It helps maintain youthful hair color and retards premature graying and supports the strength of the hair folliclesVirgin Coconut OilVirgin coconut oil is extracted by the cold compression method. It is higher in vitamin content, antioxidants, minerals, fragrance and even the amount of protein","Contains ingredient known to grow hair","Contains ingredient known to Nourishes the Scalp","Contains ingredient known to reduce dandruff","Applicator: Selfie bottle oil can be directly applied to the scalp","Selfie bottle massgaes the scalp","http://ecx.images-amazon.com/images/I/41GDsiIQmwL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/41XTW1vUuCL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51Zt%2BUGyopL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51tc26vQdQL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51Nr-fMFqdL._UL1500_.jpg","Beauty","Hair Care & Styling","Hair Care","Hair Oils","NA",
"https://www.amazon.in/Sandisk-SDCZ50-016G-B35-Cruzer-Blade-Drive/dp/B002U1ZBG0/ref=sr_1_15/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-15","SanDisk Cruzer Blade SDCZ50-016G-135 16GB USB 2.0 Pen Drive","540.00","415.00","FREE Delivery","Cloudtail India","NA","Size name:16GBProduct descriptionProduct description The SanDisk 16GB Cruzer Blade USB Flash Drive from SanDisk is a compact, portable USB flash drive. It allows you to carry and transfer files on the go like photos, videos or music files to share with family and friends. Easily share files between computers with this convenient USB flash drive. From the Manufacturer Generous Capacity with Compact and Upscale Design SanDisk Cruzer Blade 16GB USB 2.0 flash drive boasts a classy compact design featuring a large data storage capacity. Now you can conveniently backup, transfer, share and carry your favourite media like movies, music, video clips or pictures with you everywhere you go. The pocket-size design of the SanDisk 16GB pendrive facilitates easy and comfortable portability letting you carry your personal data with you to school or work, while its built-in SanDisk Secure Access software keeps any unauthorised access of your personal data at bay by enabling you to store your files in a password-protected folder. SanDisk Cruzer Blade is an excellent choice for users looking for a storage option to carry their important data with them even while on the move. Just Drag-and-Drop to Backup Your Data We all love to carry our stuff with us everywhere we go. From our favourite music to an important office presentation, portability of data is a necessity in today's fast-moving world. With the SanDisk Cruzer Blade Flash Drive, transferring data onto it is a breeze. The SanDisk 16GB flash drive comes with a simple Drag-and-Drop feature, which lets you drag-and-drop files into your drive conveniently after plugging it into the USB port of your laptop or desktop. After a quick, one-time driver download, you can easily store, share and transfer your personal data in a flash. Capacity: 16GB Interface: USB v2.0 Security: Password protected folder, 128-bit AES Encryption Warranty: 2 yearsFrom the ManufacturerGenerous Capacity with Compact and Upscale DesignSanDisk Cruzer Blade 16GB USB 2.0 flash drive boasts a classy compact design featuring a large data storage capacity. Now you can conveniently backup, transfer, share and carry your favourite media like movies, music, video clips or pictures with you everywhere you go. The pocket-size design of the SanDisk 16GB pendrive facilitates easy and comfortable portability letting you carry your personal data with you to school or work, while its built-in SanDisk Secure Access software keeps any unauthorised access of your personal data at bay by enabling you to store your files in a password-protected folder. SanDisk Cruzer Blade is an excellent choice for users looking for a storage option to carry their important data with them even while on the move.Just Drag-and-Drop to Backup Your DataWe all love to carry our stuff with us everywhere we go. From our favourite music to an important office presentation, portability of data is a necessity in today's fast-moving world. With the SanDisk Cruzer Blade Flash Drive, transferring data onto it is a breeze. The SanDisk 16GB flash drive comes with a simple Drag-and-Drop feature, which lets you drag-and-drop files into your drive conveniently after plugging it into the USB port of your laptop or desktop. After a quick, one-time driver download, you can easily store, share and transfer your personal data in a flash.Capacity: 16GBInterface: USB v2.0Security: Password protected folder, 128-bit AES EncryptionWarranty: 2 years","Compact Design for Maximum Portability.","Store more with capacities up to 16gb 5-year limited warranty.","High-Capacity Drive Accommodates Your Favorite Media Files","SanDisk SecureAccess Software Protects Drive from Unauthorized Access","The models are different because production is from different countries. Otherwise both are sandisk cruzer blade models.","http://ecx.images-amazon.com/images/I/31l8B%2BXG5iL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/31xnblzgQzL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51zAKLZ7M5L._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51uiiqZPM1L._UL1500_.jpg","http://ecx.images-amazon.com/images/I/41DUF9%2BTxHL._UL1500_.jpg","Computers & Accessories","External Devices & Data Storage","Pen Drives","NA","NA",
"https://www.amazon.in/Piras-Fidget-Spinner-Black/dp/B06XHMSZGY/ref=sr_1_16/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-16","Piras Fidget Spinner","499.00","146.00","FREE Delivery","Cloudtail India","NA","Fidget spinner toy stress reducer - perfect for add, adhd, anxiety, autism for adults and children.","Hybrid ceramic bearing for incredibly long frictionless spins","Easy to carry, small, simple, discrete and fun, also effective for focus and deep thought","Great for fidgety hands,help add and adhd sufferers relieve stress and anxiety","NA","NA","http://ecx.images-amazon.com/images/I/415HApoqnQL._UL1500_.jpg","NA","NA","NA","NA","Toys & Games","Learning & Education","Special Needs Developmental Toys","NA","NA",
"https://www.amazon.in/Surf-Excel-Matic-Detergent-Powder/dp/B00TS88Q7Y/ref=sr_1_17/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-17","Surf Excel Matic Front Load Detergent Powder - 2 kg","NA","480.00","FREE Delivery","Cloudtail India","NA","Size:2000 gPresenting, Surf excel matic front load the machine specialist laundry detergent from the Surf excel matic family that gives you 100% Tough Stain Removal in machines. Surf excel matic front load is specially designed to work in high water level environment ( 20 liters) of front load washing machines. Its low suds formula ensures it produces the right amount of foam that protects your machine from the effects of excessive foaming. Its hand rub action power penetrates clothes and removes tough stains in the washing machine itself .This means no more soaking or scrubbing and saves up the time and effort you put behind everyday laundry. Being a washing machine specialist detergent it dissolves completely in machine and ensure its leaves no residue on your clothes or your washing machine. Surf excel is India’s no.1 matic detergent brand and is recommended by leading washing machine manufacturers such as IFB, Samsung, Bosch, Siemens, Panasonic and Electrolux, Siemens, Kelvinator, Videocon. Moreover, Surf excel matic is value for money as all you need is 1 scoop of detergent for regular load of clothes. Now, just dump your clothes in your front load washing machines without soaking and scrubbing them and get 100% Tough Stain Removal","Tough stain removal in machine with Surf excel matic","Surf excel matic front load laundry detergent is designed to work in high water level (20 liters) of front load washing machines","Surf excel matic front load laundry detergent dissolves completely leaving no residue on your clothes on in the machine","Surf excel matic front load laundry detergent produces the right amount of foam that protects your expensive front load machine from choking or clogging","Surf excel matic is value for money . 1 scoop of Surf excel matic = 2 scoops of ordinary handwash detergent","http://ecx.images-amazon.com/images/I/5117bSHUc9L._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51urCm96cnL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51CGdhuHUKL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/31A91QoxsAL._UL1500_.jpg","NA","Health & Personal Care","Household Supplies","Laundry Detergents","Powder Detergent","NA",
"https://www.amazon.in/Sony-16GB-Microvault-Flash-Drive/dp/B0073C7IIK/ref=sr_1_18/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-18","Sony 16GB Microvault USB Flash Drive","580.00","399.00","FREE Delivery","Cloudtail India","NA","Size name:16GB  |  Colour:BlackProduct descriptionProduct Description Enjoy faster data backup or transfer capability with the high speed USB v2.0 capability of the Sony USM16GR/BC 16 GB Micro Vault Classic USB flash drive. This black simple and stylish pen drive also looks elegant. It features an extra large straphole that allows for easy attachment. This Sony USB flash drive has a plug'n play capability that makes it easy to use. Compatible with Windows 7, Windows Vista, Windows XP (SP3 or later), Mac OS X 10.1 - 10.7, it's extremely versatile. USB Flash Drive 16 GB Storage Capacity Supports Windows 7, Windows Vista, Windows XP (SP3 or later), Mac OS X 10.1 - 10.7From the ManufacturerAttractive Flash Drive with Innovative Click MechanismSony brings a powerful flash drive with 16GB space packed in a slim, compact and stylish design. The glossy finish of the Sony Micro Vault 16GB USB flash drive makes it visually attractive. Using this drive is very simple and convenient since it plugs directly into the USB port of the computer. It features a click mechanism that makes it easy to plug into the system. This mechanism works like a ballpoint pen, retracting and extending the protective sheath on the USB, making usage easy and also reducing the risk of damaging the flash drive when in transit. Weighing only 9 g and measuring smaller than a thumb makes this 16GB USB flash drive ultra-portable. You can easily slide it in your pocket or wallet to access files from anywhere.Easy File Transmission Detection, File Recovery Program & Accessible Slideshow FeatureAnother highlight of this Sony flash drive from others is its LED indicator light that indicates transfer activity. The light illuminates the rear end of the drive, thereby enabling you to monitor if the data transmission is on or off. The file recovery application from Sony helps recover data that has been accidentally removed. The free Slideshow software download that enables you to view pictures, music and other files in slide-show format is another interesting feature. This Sony 16GB flash drive is compatible with Windows 8, Windows 7, Windows XP, Mac OS x 10.1 or higher versions.Capacity: 16GBInterface: USB 2.0Dimension: 5.5 x 0.9 x 2cmWeight: 9 g","16GB storage capacity","Retractable USB connector","Hi-speed USB 2.0 for a convenient transfer of large files","Plug and play","NA","NA","NA","NA","NA","NA","Computers & Accessories","External Devices & Data Storage","Pen Drives","NA","NA",
"https://www.amazon.in/Himalaya-Herbals-Baby-Powder-gram/dp/B008YD57OO/ref=sr_1_19/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-19","Himalaya Herbals Baby Powder (400 gram)","160.00","123.00","FREE Delivery","Cloudtail India","NA","Size:400 gmProduct descriptionGentle, Cool and CalmingEnriched with natural ingredients, the Himalaya Herbals baby powder is highly efficacious in combating baby's dry skin problems. This herbal baby powder is enriched with nourishing elements like olive oil, almond oil, khus khus and natural zinc that effectively soothe your baby's delicate skin. Olive oil has the goodness of Vitamin E and is known to soften and protect your child's skin while preventing dermatitis and other skin problems like chaffing. Vitamin A-enriched almond oil fights infections and contributes to significant bone development of your infant. Apart form its soothing and anti-microbial properties, it keeps your newborn's delicate and sensitive skin shielded from environmental pollutants that cause irritation. Khus Khus is another natural ingredient that has strong anti-perspirant and astringent properties.Healing Properties for Sensitive SkinThe antiseptic and healing powers of natural zinc found in this 400g herbal baby powder are quite effective against conditions like Hyperhidrosis (excessive sweating) and Miliaria Rubra (commonly known as prickly heat). As the functioning of sweat glands is not developed to the fullest in infants, they are prone to sweat-related irritation, rashes and blisters. The Himalaya baby powder is clinically found to be effective in treating all such dermatological problems. Apply a liberal quantity of the powder to delicate areas like face, knees, elbows and skin folds where the chances of infection are high. Buy Himalaya baby powder to protect and nourish your toddler's skin and make it smell great all through an active day.Product FeaturesIdeal for: Dry and itchy skin, dermatitis, excessive sweating and prickly heatAge: Newborn and upContains: Natural zinc, olive oil, khus khus and almond oil for overnight relief from rashes and eliminating drynessHypoallergenicPaediatrician recommendedContent: 400gFrom the ManufacturerCool, Soothing and Naturally FreshHimalaya Herbals baby powder, with its cool and soothing properties, is highly efficacious in combating dry skin problems of your baby. This herbal baby powder is enriched with nourishing elements like olive oil, almond oil, khus khus and natural zinc. Olive oil has the goodness of Vitamin E and is known to soften and protect your child's skin while preventing dermatitis and other skin problems like chaffing. Vitamin A-enriched almond oil fights infections and contributes to significant bone development of your infant. Besides its soothing and anti-microbial nature, it keeps your newborn's delicate and sensitive skin shielded from environmental pollutants that cause irritation. Khus Khus is another natural ingredient that has strong anti-perspirant and astringent properties and helps keep body odour at bay.Protects, Heals and Keeps Skin Fragrant Throughout the DayThis 400g herbal baby powder is infused with the antiseptic and healing powers of natural zinc that's quite effective against conditions like Hyperhidrosis (excessive sweating) and Miliaria Rubra (commonly known as prickly heat). As the functioning of sweat glands is not developed to the fullest in infants, they are prone to sweat-related irritation, rashes and blisters. Himalaya baby powder is clinically found to be effective in treating all such dermatological problems. Apply a liberal quantity of the powder to delicate areas of your child like face, knees, elbows and skin folds where the chances of infection are high. Buy Himalaya baby powder to protect, nourish and keep your toddler's skin fragrant throughout the day.Ideal for: Dry and itchy skin, dermatitis, excessive sweating and prickly heatAge: Newborn and upContains: Natural zinc, olive oil, khus khus and almond oil for overnight relief from rashes and eliminating drynessHypoallergenicPaediatrician recommendedContent: 400 g","Cools skin","Anti-perspirant","Heals skin","Pack size : 400 grams","Key Ingredients: Olive oil, enriched with vitamin E, nourishes, protects and softens skin and prevents chafing","http://ecx.images-amazon.com/images/I/410Smh9fDgL._UL1500_.jpg","NA","NA","NA","NA","Baby","Baby Care","Skin Care","Powders","NA",
"https://www.amazon.in/Mee-Caring-Baby-Wipes-Aloe/dp/B00DRE0LQY/ref=sr_1_20/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-20","Mee Mee Caring Baby Wet Wipes with Aloe Vera (72 pcs) (Pack of 3)","387.00","240.00","FREE Delivery","Cloudtail India","NA","Flavor name:Aloe Vera  |  Size:3 Packs, 72 PiecesProduct DescriptionThe Mee Mee Baby Wet Wipes are enriched with Aloe Vera Extracts which keep your baby’s skin from drying up after a rigorous cleaning session. The wipes are soft and gentle, but also very effective. These are made of a spun lace, non-woven fabric and are also free of alcohol, making it safe and ideal for using on babies too. Those who are usually sensitive to such products need not worry at all since these are hypoallergenic and thereby safe for your precious baby.These baby wet wipes are gentle enough for your baby’s hands and face and being coupled with a soothing scent, making you want to hold her even closer to you. Each package contains around 80 wipes which means that it lasts a long time so you need not worry about being left without them. The packaging makes it easy to carry around, be it in your hand bag or your baby’s diaper bag. You shall never be left unprepared again!These Mee Mee wipes are not only good for cleaning, but these wipes also instantly cool the area wiped, giving relief to both your baby and you. Be careful to avoid the area around the eyes though, and ensure that your baby does not swallow or attempt to chew on them. To keep the wipes super fresh, always store them in a cool place and away from heat or direct sunlight. Heat dries up the tissues, making it difficult to clean your baby when in need. Also, these wipes should not be flushed as they may clog your drainage system.From the ManufacturerSoothing and Soft Care for Your BabyGive your little one a soothing and refreshing touch with the Mee Mee baby wet wipes. With gentle care, these baby skincare wipes freshen and hydrate your baby's delicate skin at all times. Your little one's skin will feel smooth, soft and moisturized with these wet wipes for baby, as it features Aloe Vera extracts that soothe your baby's skin and protect it from rashes or irritants. These baby wet wipes are 100 percent bacteria free and made to maintain your baby's hygiene and to provide utmost care. Clean your baby with these sensitive skin-safe wipes after changing diapers or just to keep your baby's skin supple.Cool and Refreshing WipesThese baby wet wipes make your baby feel cool and refreshing every time you use them. Featuring spun lace, non-woven fabric and hypoallergenic material, these wipes are soft and gentle on your baby's skin and protect it from friction or rash. Being alcohol free, these soft baby wipes do not include any harsh materials that could harm your baby's sensitive skin and make sure that your baby receives utmost care. Clean your baby's face and hands with these alcohol free wipes after play time and while travelling. With these gentle wipes, be sure to keep your baby clean and fresh at all times. Take it anywhere you go with your baby and protect your little one from skin infections.Count: 72Contains: Aloe Vera extractsMade of spun lace, non-woven fabric and hypo-allergenic materialCooling, soothing and moisturizing wipes for delicate skinAlcohol free","Thoroughly cleanses baby's delicate skin","Enriched with aloe vera extracts that give a cooling and soothing effect to baby's skin","Hypoallergenic ingredients and dermatologically tested","Made of spun lace, non-woven material","100 percent bacteria free","http://ecx.images-amazon.com/images/I/41Gm%2B56%2BukL._UL1500_.jpg","NA","NA","NA","NA","Baby","Potty Training & Step Stools","Wet Wipes","NA","NA",
"https://www.amazon.in/Surf-Excel-Matic-Detergent-Powder/dp/B00TS88UZW/ref=sr_1_21/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-21","Surf Excel Matic Top Load Detergent Powder - 2 kg","430.00","361.00","FREE Delivery","Cloudtail India","NA","Size:2000 gPresenting, Surf excel matic top load the machine specialist laundry detergent from the Surf excel matic family that gives you 100% Tough Stain Removal in Machines. Surf excel matic top load is specially designed to work in high water level environment (40 liters) of top load washing machines. Its hand rub action power penetrates clothes and removes tough stains in the washing machine itself .This means no more soaking or scrubbing and saves up the time and effort you put behind everyday laundry. Being a washing machine specialist detergent, it dissolves completely in machine and ensure its leaves no residue on your clothes or your machine. Surf excel is India’s no.1 matic detergent brand and is recommended by leading washing machine manufacturers such as Samsung, Videocon, Godrej, Panasonic, Electrolux, Siemens, Bosch, IFB & Kelvinator. Moreover, Surf excel matic is value for money as all you need is 1 scoop (60 gms) of the detergent powder for regular load of clothes, however for heavily soiled clothes we recommend 1 ½ Scoop (90gms) of the detergent powder. Now, just dump your clothes in your top load washing machine without soaking or scrubbing them and get 100% Tough Stain Removal in your machine.","Tough stain removal in machine with Surf excel matic","Surf excel matic top load is designed to work in high water level (40 liters) of top load washing machines","Surf excel matic top load laundry detergent dissolves completely leaving no residue on your clothes on in the machine","Surf excel matic top load laundry detergent has an advanced technology that gives you handwash like clean in machines itself","Surf excel matic is value for money . 1 scoop of Surf excel matic = 2 scoops of ordinary handwash detergent","http://ecx.images-amazon.com/images/I/41o%2BaxHRU1L._UL1500_.jpg","http://ecx.images-amazon.com/images/I/51-2W1zw9WL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/510Cl20Ri-L._UL1500_.jpg","http://ecx.images-amazon.com/images/I/31LLS84QpQL._UL1500_.jpg","NA","Health & Personal Care","Household Supplies","Laundry Detergents","Powder Detergent","NA",
"https://www.amazon.in/Lenovo-PA13000-13000-Powerbank-White/dp/B00WUGBBGY/ref=sr_1_22/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-22","Lenovo PA13000 13000 mAh Powerbank (White)","2,999.00","1,199.00","FREE Delivery","Cloudtail India","NA","Never Run Out of ChargeRunning late for work and don’t have time to charge your phone’s battery? Don’t worry and trust Lenovo PA13000 13000 mAh Power bank. Today’s lifestyle is incomplete without cellophanes and we just cannot manage without our handsets even for a day. To ensure that we never face such type situation, buying a power bank becomes important. Lenovo power bank is stylish and sleek, so that you can easily carry it along on your way to work or anywhere on-the-go. This portable charging device comes with a capacity of 13000mAh and can be easily charged with micro USB type connector. With such a long battery life, you can keep your device on charge multiple times in a day.Easy to use, Feature-loaded DeviceLenovo portable power bank is compatible with all Smartphones and can charge two phones at the same time. It is extremely easy to operate, as you just need to connect your dive with charger with the help of 5V/2A type USB input connector. As soon as you start charging your phone, it will not take much time to reach the full battery sign, due to its very high conversion rate. The device also has smart power control chip system that enhances its performance big time. There is one power switch button and LED light intact in the charger, which simplifies its usage further. Manufactured with high quality matte plastic, this Lenovo device is high on durability and sturdiness. Lastly, the power bank comes with 1-year manufacturer warranty from the dare of its purchase.","Portable ergonomic comfort; High-grade matte plastic exterior","Dual USB output and support for two phone charger","Power light display, soft light and clear display; Intelligent power control chip and high conversion rate","Battery power is stored for a long dormant technology","Connector type - Input: micro USB 5V/2A, Output: USB2.0 A 5V/2.1A and 5V/1A","http://ecx.images-amazon.com/images/I/31nhUAdob9L._UL1500_.jpg","http://ecx.images-amazon.com/images/I/31KAnbmIETL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/21wvtn7ooxL._UL1500_.jpg","NA","NA","Electronics","Mobiles & Accessories","Mobile Accessories","Internal Batteries","NA",
"https://www.amazon.in/Madhur-Pure-Hygienic-Sugar-1kg/dp/B01GCEGCP4/ref=sr_1_23/259-3075064-5659152?m=AT95IG9ONZD7S&ie=UTF8&qid=1498600301&sr=1-23","Madhur Pure and Hygienic Sugar, 1kg Bag","NA","52.00","NA","Cloudtail India","NA","Madhur is one of the leading sugar brands in India, which promises of providing pure and hygienic sugar to its customers.","NA","NA","NA","NA","NA","http://ecx.images-amazon.com/images/I/51iIqk1zCpL._UL1500_SY50_UL1500_.jpg","http://ecx.images-amazon.com/images/I/41hyqrO4axL._UL1500_SY50_UL1500_.jpg","http://ecx.images-amazon.com/images/I/41DhaZSx%2BwL._UL1500_SY50_UL1500_.jpg","NA","NA","NA","NA","NA","NA","NA",
"https://www.amazon.in/Philips-SHE1405BK-94-Headphone-Headset/dp/B00U3S24RQ/ref=sr_1_24/259-3075064-5659152?m=AT95IG9ONZD7S&s=merchant-items&ie=UTF8&qid=1498600301&sr=1-24","Philips SHE1405BK/94 In-Ear Headphone Headset With Mic - Black","399.00","318.00","FREE Delivery","Cloudtail India","NA","COMPATIBLE WITH IPHONES, BLACKBERRY, SAMSUNG , MOTOROLA, HTC, LG, SONY","Integrated microphone & call button","Perfect in-ear seal blocks out external noise","1.2m long cable that is ideal for outdoor use","Rubberized cable relief enhances durability","NA","http://ecx.images-amazon.com/images/I/21hIQvxS1aL._UL1500_.jpg","http://ecx.images-amazon.com/images/I/5121NmVrYSL._UL1500_.jpg","NA","NA","NA","Electronics","Accessories","Home Audio & Video Accessories","Headphones","NA",
